LocationID,BRDYEAR,survey_count_site_yr,Watershed,EventGUID,Survey_MONTH,Weather,Wind,AirTemp,WaterTemp,WaterVis,AvgD,MaxD,HabType,ground_sub,ground_emerg,ground_open_water,DominantSub,DominantEmerg,OtherVeg,CompleteSurvey,DrySurvey,GageHeight,Validation,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,Stranded,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,NumberofEggMasses,RangeofEggMasses,...64,...65,...66,...67,Date,beginningWY,dayOfWY,CoastalSite,obsv_total,yearly_rain,yearly_rain_lag,interpolated_emerg,interpolated_openwater,interpolated_sub,interpolated_canopy,water_flow,water_regime,ground_percent_cover_validation,interpolated_percent_cover_validation,mean_percent_sub,mean_percent_emerg,mean_percent_water,WaterVis_continuous
RC15,2024,6,Redwood Creek,{ADFA0B18-2B37-4639-91D3-4CDA502E3FA8},1,Clear,0,12.5,12.1,0,0.2,0.6,Pond,0,90,10,NA,Typha,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,0,0,5,NA,NA,NA,NA,NA,2024-01-29,2023-10-01,120,FALSE,2,11.8618,34.239200000000004,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,0,90,10,0.2
RC15,2024,6,Redwood Creek,{77252F0E-E676-446C-80E3-053C4FFC64F9},1,Mostly,1,11.2,10.4,0,0.21,0.35,Pond,5,80,15,Azolla,Typha,NA,FALSE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,2024-01-18,2023-10-01,109,FALSE,2,11.8618,34.239200000000004,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,5,80,15,0.14
RC15,2024,6,Redwood Creek,{ECF87FC9-1E7C-42DC-90DA-676CD9A226FC},2,Clear,1,16.2,11.7,0,0.25,0.5,Pond,0,80,20,NA,Typha Eleocharis,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,207,37.86049042,-122.576091,6,NA,NA,NA,NA,NA,2024-02-12,2023-10-01,134,FALSE,2,11.8618,34.239200000000004,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,0,80,20,0.21
RC15,2024,6,Redwood Creek,{C5C17968-8780-4A0F-9946-6A7AC51998F6},2,Clear,2,16,11.1,0,0.35,NA,Pond,2,90,8,Lemna,Typha Eleocharis,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,310,37.8606247,-122.5762375,2,NA,NA,NA,NA,NA,2024-02-27,2023-10-01,149,FALSE,2,11.8618,34.239200000000004,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,2,90,8,0.24
RC15,2024,6,Redwood Creek,{A8C68E99-CB55-41D7-A77B-D556784EE540},12,Clear,1,NA,NA,0,0.4,NA,Pond,0,80,20,NA,Typha,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,2023-12-22,2023-10-01,82,FALSE,2,11.8618,34.239200000000004,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,0,80,20,0.2
RC18,2014,1,Redwood Creek,{44581D4C-353D-440F-9645-C7851CC1D595},2,Clear,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-02-19,2013-10-01,141,FALSE,1,58.2422,129.3114,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
RC18,2017,6,Redwood Creek,{849C16C3-C9A6-4985-9C5B-68AEAAE9F6B4},12,Clear,0,15.3,11.5,0,0.1,0.15,Pond,10,0,90,algae,common three-square,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-01,2016-10-01,61,FALSE,3,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,10,0,90,0.15
RC18,2017,6,Redwood Creek,{6C1C68B8-98F1-4B89-BCA4-B23EFF41B0BB},12,Clear,0,22.1,12,0,0.2,0.42,Pond,0,20,80,NA,sedge,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-21,2016-10-01,81,FALSE,3,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,20,80,0.05
RC18,2017,6,Redwood Creek,{D062FC31-DCCB-4EC8-A561-2F1407087DAC},12,Mostly Cloudy,0,12.9,12.5,1,0.2,0.42,NA,0,30,70,NA,bull rush,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-12,2016-10-01,72,FALSE,1,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,30,70,0.3
RC18,2017,6,Redwood Creek,{51D70B5B-7ED8-4CC8-AD7E-BC652FAC7D17},1,Partial Cloud,NA,11,10,1,0.3,0.46,Pond,15,30,55,orange algae,rush,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-01-06,2016-10-01,97,FALSE,3,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,15,30,55,0.41
RC18,2017,6,Redwood Creek,{7E53E7BD-82A8-4827-B1DD-77942B67DC0E},3,NA,1,16.3,14,0,0.3,0.5,Pond,80,10,10,algae,smartweed,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-03-01,2016-10-01,151,FALSE,3,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,80,10,10,0.1
RC18,2017,6,Redwood Creek,{3792F0CD-3C42-45B1-85D9-402ABA294C7B},2,Partial Cloud,1,17.9,15,0,0.36,0.45,Stream,42,18,40,algae,rush,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-02-15,2016-10-01,137,FALSE,3,143.5354,58.2422,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,42,18,40,0.12
RC18,2020,1,Redwood Creek,{8413643B-0DCE-40C1-9E53-967F4797C476},2,Clear,1,19.7,16.9,0,0.05,NA,Stream,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,2,NA,NA,NA,FALSE,4190483.908,537459.2937,5,37.86105063,-122.5741468,0,NA,NA,NA,NA,NA,2020-02-25,2019-10-01,147,FALSE,2,58.2676,143.5354,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,0
RC18,2021,1,Redwood Creek,{F27E9ACF-6C37-4D1A-887F-5B80C170E1F9},3,Mostly Cloudy,1,18.3,15.5,0,0.1,0.15,Ditch,0,0,100,NA,NA,NA,TRUE,TRUE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-03-05,2020-10-01,155,FALSE,1,34.239200000000004,62.103,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,0,100,0
RC05,1999,2,Redwood Creek,{00EBD5D4-E834-41DA-93AE-7BDF50C1D0DE},3,Clear,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,TRUE,2,NA,NA,1,FALSE,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1999-03-05,1998-10-01,155,FALSE,1,95.0468,NA,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
RC05,1999,2,Redwood Creek,{B56E2482-FEB7-45C0-99A1-53916EDB1D6F},12,Overcast,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alders, polygonum, juncus, filam. Algae, duckweed",TRUE,FALSE,0,TRUE,2,NA,NA,NA,FALSE,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1998-12-28,1998-10-01,88,FALSE,1,95.0468,NA,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
RC05,2010,4,Redwood Creek,{17339748-EABA-431E-8E30-6AB8E47145BF},3,Mostly Cloudy,1,12.2,NA,NA,0,0,Ditch,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-03-24,2009-10-01,174,FALSE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
RC05,2010,4,Redwood Creek,{641B6F31-3B34-401A-A82C-E01FDB604304},1,Overcast,2,14.3,12.5,0,0.1,0.15,Ditch,30,20,50,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-01-15,2009-10-01,106,FALSE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,30,20,50,0.15
RC05,2010,4,Redwood Creek,{A5E88EF0-9926-4E6A-BDB5-826091839D32},2,Mostly Cloudy,1,14.6,9.6,1,0.25,0.3,Ditch,40,10,50,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-02-02,2009-10-01,124,FALSE,2,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,40,10,50,0.3
RC05,2010,4,Redwood Creek,{ABDF9589-F157-4355-A8EE-06EA2CDA0B50},2,Overcast,1,16.4,13.5,1,0.4,0.6,Emerg. wetland,70,30,0,NA,Cattails,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-02-19,2009-10-01,141,FALSE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,70,30,0,0.3
SM01,2005,1,San Mateo Creek,{99915F37-0D05-469D-8D1C-08225F8A513C},12,Clear,0,NA,NA,NA,0,0,Emerg. wetland,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2004-12-15,2004-10-01,75,FALSE,3,120.24360000000001,101.3206,NA,NA,NA,NA,lentic,seasonal,FALSE,FALSE,NA,NA,NA,NA
RC20,2015,4,Redwood Creek,{B221D81C-2F7F-4A28-A1BE-29FBFF2C85FC},3,Clear,1,15.56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2015-03-05,2014-10-01,155,TRUE,0,70.2818,71.14540000000001,20,40,40,0,both,perennial,FALSE,TRUE,40,20,40,1
RC20,2015,4,Redwood Creek,{7491DE17-CBDA-4A62-A08C-30F097AF44BA},2,Overcast,NA,NA,NA,NA,NA,NA,Stream,60,NA,NA,sedge,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,2015-02-19,2014-10-01,141,TRUE,3,70.2818,71.14540000000001,20,40,40,0,both,perennial,FALSE,TRUE,40,20,40,NA
RC20,2015,4,Redwood Creek,{ADDE7CF6-4A96-4349-B63B-72EE22FD3758},3,Mostly Cloudy,1,17.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-03-24,2014-10-01,174,TRUE,1,70.2818,71.14540000000001,20,40,40,0,both,perennial,FALSE,TRUE,40,20,40,NA
RC20,2015,4,Redwood Creek,{FEE4F821-84EF-400C-A4B1-910C3CC37E27},12,Clear,1,NA,NA,NA,NA,NA,Stream,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-12-23,2014-10-01,83,TRUE,0,70.2818,71.14540000000001,20,40,40,0,both,perennial,FALSE,TRUE,40,20,40,NA
RC20,2016,4,Redwood Creek,{AF629938-FB82-42BE-A574-ACF7930B5683},1,Overcast,0,15,NA,1,0.2,0.6,Stream,0,20,80,NA,Rush & Sedge,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-01-28,2015-10-01,119,TRUE,2,75.6412,66.3702,28.75,36.25,35,0,both,perennial,TRUE,TRUE,17.5,24.375,58.125,0.6
RC20,2016,4,Redwood Creek,{7120FCB3-1BEB-45B4-BC4C-CD369C95AF19},12,Overcast,0,NA,NA,1,0.5,0.75,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-08,2015-10-01,68,TRUE,2,75.6412,66.3702,28.75,36.25,35,0,both,perennial,FALSE,TRUE,35,28.75,36.25,0.3
RC20,2016,4,Redwood Creek,{D4BA7EA5-E8D5-433E-9AD0-B7C9D7FDFC58},12,Clear,3,13.5,10.6,1,NA,NA,NA,NA,NA,NA,NA,Sedges,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-31,2015-10-01,91,TRUE,1,75.6412,66.3702,28.75,36.25,35,0,both,perennial,FALSE,TRUE,35,28.75,36.25,0.46
RC20,2016,4,Redwood Creek,{F72980F1-787C-40C0-BF29-B5492DFC13C7},12,Overcast,0,13.6,10.3,1,NA,NA,Stream,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-18,2015-10-01,78,TRUE,2,75.6412,66.3702,28.75,36.25,35,0,both,perennial,FALSE,TRUE,35,28.75,36.25,0.3
RC20,2017,7,Redwood Creek,{6C92B5A0-2B03-4D41-9D0F-CE9CF6730193},12,Clear,1,16.5,11,0,0.15,0.39,Stream,0,80,20,lemina minor,common three-square,NA,TRUE,FALSE,1.44,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-01,2016-10-01,61,TRUE,2,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,58.75,26.25,0.2
RC20,2017,7,Redwood Creek,{176A9C1B-8A35-4827-BBFA-AF216998420C},2,Partial Cloud,1,16.2,13,1,0.18,0.31,Lagoon,1,90,9,algae,sedge,NA,NA,FALSE,NA,TRUE,2,NA,NA,3,TRUE,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2017-02-15,2016-10-01,137,TRUE,3,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15.5,63.75,20.75,0.31
RC20,2017,7,Redwood Creek,{F9E83A84-8BDC-411C-A4C9-489F27AB7541},12,Partial Cloud,1,12.2,12,1,0.2,0.4,Lagoon,0,70,30,NA,cattail,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-12,2016-10-01,72,TRUE,1,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,53.75,31.25,0.3
RC20,2017,7,Redwood Creek,{D291342A-FB7E-457C-8BB5-2AF253A90AF4},12,Clear,1,19.1,11.5,1,0.2,0.42,Lagoon,0,90,10,NA,sedge,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-21,2016-10-01,81,TRUE,3,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,63.75,21.25,0.42
RC20,2017,7,Redwood Creek,{43DC09C0-2D40-442E-BDB2-1B9FFFDD5E6A},1,Partial Cloud,NA,10.4,9,1,0.25,0.48,Lagoon,0,40,60,NA,common three square,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-01-06,2016-10-01,97,TRUE,3,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,38.75,46.25,0.34
RC20,2017,7,Redwood Creek,{2C35CDF5-DF07-43DA-A19B-E39A402658F4},11,Partial Cloud,1,19.6,13.5,1,0.3,0.96,Emerg. wetland,0,20,80,n/a,sedge,tule,TRUE,FALSE,2.34,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-11-22,2016-10-01,52,TRUE,3,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,28.75,56.25,0.48
RC20,2017,7,Redwood Creek,{D363693B-2C73-47EF-88D9-355A3DA383E1},1,Partial Cloud,3,16.3,10.6,1,NA,0.31,Pond,0,5,95,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-01-30,2016-10-01,121,TRUE,2,143.5354,58.2422,37.5,32.5,30,0,both,perennial,TRUE,TRUE,15,21.25,63.75,0.31
RC20,2018,7,Redwood Creek,{714542B6-5907-4417-8909-3251C6E9233B},3,Clear,1,20.9,15,0,0.1,0.27,Lagoon,3,20,77,NA,Schoenoplectus,algae,NA,FALSE,NA,TRUE,2,0,1,2,FALSE,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2018-03-29,2017-10-01,179,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,TRUE,TRUE,14,33.125,52.875,0.27
RC20,2018,7,Redwood Creek,{824C8FE1-B02A-434F-BEA4-4773F08CF752},2,Clear,1,22,12,1,0.15,0.35,Lagoon,0,40,60,NA,Schoenoplectus,~50 unknown,TRUE,FALSE,NA,TRUE,2,1,1,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-02-13,2017-10-01,135,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,TRUE,TRUE,12.5,43.125,44.375,0.35
RC20,2018,7,Redwood Creek,{19C784D8-1528-4A3D-8F2E-3EFB107D338F},11,Clear,2,NA,NA,1,0.3,0.55,Lagoon,0,20,80,NA,"Typha,Juncus",NA,TRUE,FALSE,1.5,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-11-30,2017-10-01,60,TRUE,2,62.103,70.2818,46.25,28.75,25,0,both,perennial,TRUE,TRUE,12.5,33.125,54.375,0.4
RC20,2018,7,Redwood Creek,{BB6EF658-EC9A-4083-99A1-A9CD9267210B},12,Partial Cloud,1,13.5,8.5,1,0.4,1,Lagoon,1,34,65,NA,Schoenoplectus,"algae, typha, juncus",TRUE,FALSE,NA,TRUE,2,1,1,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-12-19,2017-10-01,79,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,TRUE,TRUE,13,40.125,46.875,0.83
RC20,2018,7,Redwood Creek,{C6062D70-1669-4632-B272-583741C2DF6A},1,Partial Cloud,1,18,13.3,0,NA,0.01,MeadowWetland,NA,NA,NA,NA,Cyperaceae,NA,TRUE,TRUE,NA,TRUE,2,3,1,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-01-11,2017-10-01,102,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,FALSE,TRUE,25,46.25,28.75,0.01
RC20,2018,7,Redwood Creek,{37F380E5-D586-49AF-A9AF-27B54EB39866},2,Clear,3,25.5,NA,1,NA,NA,Lagoon,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-02-01,2017-10-01,123,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,FALSE,TRUE,25,46.25,28.75,0.5
RC20,2018,7,Redwood Creek,{5D222D8E-A936-4C41-B0D8-6F55729B2742},1,Clear,3,19.1,12,NA,NA,NA,Lagoon,NA,NA,NA,NA,Schoenoplectus,NA,TRUE,FALSE,NA,TRUE,2,1,1,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-01-23,2017-10-01,114,TRUE,1,62.103,70.2818,46.25,28.75,25,0,both,perennial,FALSE,TRUE,25,46.25,28.75,NA
RC20,2019,7,Redwood Creek,{63647537-F27C-4084-BAEA-5784BC763C65},2,Clear,2,NA,NA,NA,0.17,0.5,Lagoon,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,2,NA,NA,2,FALSE,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2019-02-22,2018-10-01,144,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,NA
RC20,2019,7,Redwood Creek,{E4C30395-F200-4D33-ACD4-50A5905610B5},3,Overcast,1,NA,NA,NA,0.18,0.55,Lagoon,NA,NA,NA,NA,NA,NA,NA,FALSE,0.075,TRUE,2,0,1,3,FALSE,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2019-03-04,2018-10-01,154,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,NA
RC20,2019,7,Redwood Creek,{0E9EFCD4-7DF4-4CBA-8C8D-2E9AE35CAE63},3,Clear,2,NA,NA,1,0.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,2,0,1,1,FALSE,4190440.713,537292.3706,5,37.86066817,-122.5760466,5,NA,NA,NA,NA,NA,2019-03-15,2018-10-01,165,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,0.6
RC20,2019,7,Redwood Creek,{7CCDFB64-C455-44C6-9549-E04F2F9D8D12},12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-19,2018-10-01,79,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,NA
RC20,2019,7,Redwood Creek,{93656273-0010-4211-B4CC-912CED087F01},2,Mostly Cloudy,1,NA,NA,1,NA,NA,Lagoon,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,2,3,1,NA,FALSE,4190442.725,537297.6288,240,37.86068609,-122.5759868,14,NA,NA,NA,NA,NA,2019-02-07,2018-10-01,129,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,0.3
RC20,2019,7,Redwood Creek,{5CD87E6A-A597-41FD-9E46-03FE265CACDF},1,Mostly Cloudy,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019-01-29,2018-10-01,120,TRUE,1,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,NA
RC20,2019,7,Redwood Creek,{D8CE71FC-79F9-4CEA-BE83-A2056A988712},12,Partial Cloud,1,NA,NA,NA,NA,NA,Lagoon,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-19,2018-10-01,79,TRUE,2,123.69800000000001,75.6412,55,25,20,0,both,perennial,FALSE,TRUE,20,55,25,NA
RC20,2020,7,Redwood Creek,{8F823CF3-815D-4B5B-B377-479942802B3A},1,Clear,1,13.6,12.1,0,0.1,0.34,Lagoon,0,80,20,NA,"Typha,Juncus",NA,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190434.713,537328.4703,6,37.86061261,-122.5756366,1,NA,NA,NA,NA,NA,2020-01-30,2019-10-01,121,TRUE,2,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,7.5,71.875,20.625,0.2
RC20,2020,7,Redwood Creek,{D648B944-AF89-4DB6-A635-77BB55865F2B},2,Clear,1,18,14.7,1,0.35,0.6,Lagoon,0,50,50,NA,"Juncus,Cyperaceae",NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,2020-02-25,2019-10-01,147,TRUE,2,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,7.5,56.875,35.625,0.4
RC20,2020,7,Redwood Creek,{70196028-DC9E-4BBB-9CE2-CF9EB33697FF},2,Clear,1,18.6,12.3,1,0.4,1.05,Lagoon,0,30,70,NA,"Typha,Juncus",NA,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190413.324,537301.3275,5,37.86042094,-122.5759462,10,NA,NA,NA,NA,NA,2020-02-25,2019-10-01,147,TRUE,2,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,7.5,46.875,45.625,0.6
RC20,2020,7,Redwood Creek,{414DB98D-8C93-44B3-B28E-8B87B564AF50},3,Clear,2,13.6,15,1,0.5,1.2,Lagoon,0,20,80,NA,Typha,NA,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190427.243,537324.3645,5,37.86054546,-122.5756836,2,NA,NA,NA,NA,NA,2020-03-11,2019-10-01,162,TRUE,1,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,7.5,41.875,50.625,0.8
RC20,2020,7,Redwood Creek,{EFCFCFE0-5B3C-4292-AA9C-2EBDA8145462},12,Mostly Cloudy,3,13,12,1,0.5,1.22,Lagoon,1,24,75,Azolla,"Typha,Schoenoplectus",NA,TRUE,FALSE,1.66,TRUE,2,NA,NA,NA,FALSE,4190431.742,537333.4714,3,37.86058563,-122.5755799,0,NA,NA,NA,NA,NA,2019-12-10,2019-10-01,70,TRUE,3,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,8,43.875,48.125,0.55
RC20,2020,7,Redwood Creek,{949C4666-497A-4A90-BD55-71799584D3A2},12,Clear,1,15,10,1,1,1.3,Lagoon,0,10,90,NA,Typha,NA,TRUE,FALSE,NA,TRUE,2,5,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019-12-31,2019-10-01,91,TRUE,2,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,7.5,36.875,55.625,0.4
RC20,2020,7,Redwood Creek,{0CB458F3-8E21-411D-BDDE-9A923D667733},2,Partial Cloud,2,15,11,NA,NA,NA,Lagoon,2,35,63,NA,Cyperaceae,Algae,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190424.218,537314.4892,3,37.86051859,-122.5757961,4,NA,NA,NA,NA,NA,2020-02-19,2019-10-01,141,TRUE,1,58.2676,143.5354,63.75,21.25,15,0,both,perennial,TRUE,TRUE,8.5,49.375,42.125,NA
